BuyerID,Mileage,AVGSalePrice,MMR,LIGHTG,LIGHTY,LIGHTR,PSI,Arbitrated,Salvage,OVE,Simulcast,InLane,PSIEligible,Autocheck_score,ConditionReport,DSEligible,Returned,CarAge,NumDistSeller,NumVisit,AVGPriceBuyerMonth,NumDaysBWBuys,NumPurchaseBuyer_Z,NumPurchaseBuyer_P3,NumPurchaseBuyer_SPQ,NumPurchaseBuyer_LOCAL,NumPurchaseBuyer_GAM,NumPurchaseBuyer_SQRT,NumPurchaseBuyer_SQ,NumPurchaseBuyer_LOG,DayOfWeekFriday,DayOfWeekMonday,DayOfWeekSaturday,DayOfWeekSunday,DayOfWeekThursday,DayOfWeekTuesday,DayOfWeekWednesday,SellingLocationAAA,SellingLocationAAAI,SellingLocationAAAW,SellingLocationALBA,SellingLocationALOH,SellingLocationAREN,SellingLocationAYCA,SellingLocationBAA,SellingLocationBCAA,SellingLocationBIGH,SellingLocationBWAE,SellingLocationCAAI,SellingLocationCADE,SellingLocationCINA,SellingLocationDAA,SellingLocationDAAE,SellingLocationDADE,SellingLocationDALA,SellingLocationDETA,SellingLocationDFWA,SellingLocationFAA,SellingLocationFAAO,SellingLocationFADA,SellingLocationGCAA,SellingLocationGOAA,SellingLocationHAA,SellingLocationHATA,SellingLocationINDY,SellingLocationJAX,SellingLocationKCAA,SellingLocationKEYA,SellingLocationLAA,SellingLocationLMAA,SellingLocationLOUA,SellingLocationMAA,SellingLocationMAAI,SellingLocationMISS,SellingLocationMMAA,SellingLocationNAA,SellingLocationNADE,SellingLocationNASH,SellingLocationNOAA,SellingLocationNSAA,SellingLocationNVAA,SellingLocationNWE,SellingLocationOAA,SellingLocationOMAA,SellingLocationPAA,SellingLocationPCAA,SellingLocationPXAA,SellingLocationRAA,SellingLocationRSAA,SellingLocationSAAA,SellingLocationSCAA,SellingLocationSDAA,SellingLocationSKYA,SellingLocationSLAA,SellingLocationSONB,SellingLocationSPAA,SellingLocationSSAA,SellingLocationSVAA,SellingLocationSWFL,SellingLocationTBAA,SellingLocationTCAA,SellingLocationTHAA,SellingLocationUAA,SellingLocationWPBA,CarMakeACURA,CarMakeAEROLITE,CarMakeAIRSTREAM,CarMakeALFA.ROMEO,CarMakeALJO,CarMakeALUMA,CarMakeAM.GENERAL,CarMakeAMERICAN.IRONHORSE,CarMakeAMERIMAX,CarMakeARCTIC.CAT,CarMakeASTON.MARTIN,CarMakeAUDI,CarMakeBAJA,CarMakeBASHAN,CarMakeBENTLEY,CarMakeBIG.DOG,CarMakeBITTER39,CarMakeBMW,CarMakeBUELL,CarMakeBUICK,CarMakeCADILLAC,CarMakeCAN.AM,CarMakeCARI.LITE,CarMakeCHEVROLET,CarMakeCHRYSLER,CarMakeCOACHMEN,CarMakeCOBRA,CarMakeCOUNTRY.COACH,CarMakeCROSSROA,CarMakeCRUISER,CarMakeCUSTOM,CarMakeDAEWOO,CarMakeDAMON,CarMakeDELOREAN,CarMakeDEMON,CarMakeDODGE,CarMakeDOLITTLE,CarMakeDUCATI,CarMakeDUTCHMEN,CarMakeDYNAMAX,CarMakeEAGLE,CarMakeECLIPSE,CarMakeEL.DORADO,CarMakeESSEX,CarMakeEXCEL,CarMakeFC.COMMER,CarMakeFERRARI,CarMakeFIAT,CarMakeFISKER,CarMakeFLEETWOOD,CarMakeFORD,CarMakeFORESTRIVER,CarMakeFOUR.WINDS,CarMakeFREEDOM,CarMakeFREIGHTLINER,CarMakeFURO,CarMakeGATOR,CarMakeGEMCAR,CarMakeGEO,CarMakeGEORGIE.BOY,CarMakeGMC,CarMakeGREAT.DANE,CarMakeGULFSTREAM,CarMakeHARLEY.DAVIDSON,CarMakeHAWK,CarMakeHEARTLAND,CarMakeHINMT,CarMakeHINO,CarMakeHOLIDAY.RAMBLER,CarMakeHONDA,CarMakeHUDSON,CarMakeHUMMER,CarMakeHYOSUNG,CarMakeHYUNDAI,CarMakeINFINITI,CarMakeINTERNATIONAL,CarMakeISUZU,CarMakeITACSA,CarMakeJAGUAR,CarMakeJAYCO,CarMakeJEEP,CarMakeJOHN.DEERE,CarMakeJOYNER,CarMakeKARAVAN,CarMakeKAUFMAN,CarMakeKAWASAKI,CarMakeKENWORTH,CarMakeKEYSTONE,CarMakeKIA,CarMakeKINGOFTHER,CarMakeKIT,CarMakeKWICK.LD,CarMakeKZ,CarMakeLAMAR,CarMakeLAMBORGHINI,CarMakeLAND.ROVER,CarMakeLEXUS,CarMakeLINCOLN,CarMakeLOTUS,CarMakeLUMBIA,CarMakeMASERATI,CarMakeMAYBACH,CarMakeMAZDA,CarMakeMCI,CarMakeMERCEDES.BENZ,CarMakeMERCURY,CarMakeMILLER.BUI,CarMakeMINI,CarMakeMITSUBISHI,CarMakeMONACO,CarMakeMONTEREY,CarMakeMULTI,CarMakeNEWHORIZON,CarMakeNISSAN,CarMakeNTERNAT,CarMakeNU.WAY,CarMakeNUVAN,CarMakeOLDSMOBILE,CarMakeOPEN.RANGE,CarMakeORANGEBLO,CarMakeOSHKOSH,CarMakeOT.HARLEY,CarMakeOYAL,CarMakePACE.AMERCIAN,CarMakePANOZ,CarMakePETERBILT,CarMakePGMFG,CarMakePINES,CarMakePIONEER,CarMakePLEASURE.WAY,CarMakePLYMOUTH,CarMakePOLARIS,CarMakePONTIAC,CarMakePORSCHE,CarMakePRESTIGE,CarMakeRAM,CarMakeRENEGADE,CarMakeRIVERSIDE,CarMakeROLLS.ROYCE,CarMakeROYAL.ENT,CarMakeSAAB,CarMakeSAFARI,CarMakeSATURN,CarMakeSCION,CarMakeSETRA,CarMakeSMART,CarMakeSPENCER.BOWMAN,CarMakeSTERLING,CarMakeSUBARU,CarMakeSUNNYBROOK,CarMakeSUZUKI,CarMakeTAO.TAO,CarMakeTERRY,CarMakeTHOR,CarMakeTIFFIN,CarMakeTITAN,CarMakeTOYOTA,CarMakeTRAILER,CarMakeTRAILMASTER,CarMakeTRANSHAUL,CarMakeTRAVEL.SUPREME,CarMakeUNITED.SPC,CarMakeUNKNOWN,CarMakeUTILITY.T,CarMakeVICTORY,CarMakeVIKING,CarMakeVOLKSWAGEN,CarMakeVOLVO,CarMakeWABASH.NATIONAL,CarMakeWINNEBAGO,CarMakeWORK.HORSE,CarMakeXKYMCO,CarMakeXMILES,CarMakeXSCOTER,CarMakeXWCCXX,CarMakeXZNEN,CarMakeYAMAHA,JDPowersCatCOMPACT.CAR,JDPowersCatEXCLUDED,JDPowersCatFULLSIZE.CAR,JDPowersCatLUXURY.CAR,JDPowersCatMIDSIZE.CAR,JDPowersCatPICKUP,JDPowersCatSPORTS.CAR,JDPowersCatSUV,JDPowersCatUNDEFINED,JDPowersCatVAN,Risky
19262,195661.6545,3318.181818,3486.363636,0.018181818,0.054545455,0.927272727,0.018181818,0.072727273,0,0,0,0.327272727,0,0.787588094,28.8,0.6,NA,14.18181818,55,55,3318.181818,2.581818182,0.243012554,0.26215172,0.290402367,0.287383106,0.256171234,0.257381692,0.251835292,0.276102459,0.018181818,0.036363636,0,0,0.018181818,0.018181818,0.909090909,0,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018181818,0,0,0,0,0,0.963636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018181818,0,0,0,0,0,0.018181818,0,0.018181818,0.018181818,0,0,0.109090909,0,0,0,0,0,0,0,0,0,0,0,0.127272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127272727,0,0,0,0,0,0,0,0,0,0.036363636,0,0,0,0,0,0,0,0,0.054545455,0,0,0,0,0.018181818,0,0,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072727273,0.036363636,0,0,0,0,0,0,0.018181818,0.036363636,0,0,0.018181818,0,0,0,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036363636,0,0,0,0,0.036363636,0,0,0,0,0,0,0,0.127272727,0,0,0,0,0,0,0,0,0,0.036363636,0,0,0,0,0,0,0,0,0,0,0.054545455,0.018181818,0.054545455,0.145454545,0.2,0.218181818,0.109090909,0.145454545,0,0.054545455,1
19332,76613.1371,10261.08871,9935.483871,0.258064516,0.02016129,0.721774194,0.205645161,0.177419355,0,0.016129032,0.241935484,0.072580645,0.274193548,1.301585865,29.06048387,1,NA,7.173387097,248,248,10261.08871,-0.471774194,0.237277279,0.238026554,0.214056086,0.223820251,0.238323843,0.23674956,0.239893029,0.225399823,0.060483871,0.100806452,0,0.004032258,0.241935484,0.471774194,0.120967742,0.064516129,0.004032258,0.012096774,0,0,0,0.092741935,0.012096774,0,0,0.008064516,0.189516129,0,0,0,0,0,0,0,0,0.008064516,0.02016129,0,0,0.052419355,0,0,0,0,0,0,0.008064516,0.012096774,0,0.032258065,0.008064516,0,0,0.004032258,0.008064516,0,0,0,0,0,0.004032258,0,0,0,0,0,0.008064516,0.004032258,0,0,0.004032258,0,0,0,0,0.439516129,0,0.004032258,0,0,0,0,0.008064516,0,0,0,0,0,0,0,0,0,0,0.012096774,0,0,0,0,0,0.044354839,0,0.008064516,0.016129032,0,0,0.060483871,0.088709677,0,0,0,0,0,0,0,0,0,0,0.112903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068548387,0,0,0,0,0,0,0,0,0,0.02016129,0,0,0,0,0,0,0,0,0.129032258,0,0.016129032,0,0.064516129,0.008064516,0,0,0,0,0,0.008064516,0,0,0,0,0,0,0,0.036290323,0,0,0,0,0,0,0,0.016129032,0,0,0,0,0,0.02016129,0,0.040322581,0,0,0.004032258,0,0,0,0,0,0.096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0,0,0.008064516,0,0,0,0,0,0.004032258,0,0.004032258,0,0,0,0,0,0.040322581,0,0,0,0,0,0,0,0,0,0.052419355,0.008064516,0,0,0,0,0,0,0,0,0,0.165322581,0,0.008064516,0.125,0.439516129,0.040322581,0.02016129,0.185483871,0,0.016129032,1
19356,94858.64516,8695.967742,7954.032258,0.129032258,0,0.870967742,0,0.032258065,0,0,0,0.225806452,0.129032258,0.864680976,32.38709677,1,NA,9.161290323,31,31,8695.967742,-5.193548387,0.243725749,0.265414615,0.311171945,0.306283742,0.258470854,0.261958981,0.253357182,0.295404124,0,0,0,0,0,0.903225806,0.096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0.032258065,0.032258065,0,0,0.064516129,0.064516129,0,0,0,0,0,0,0,0,0,0,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0.064516129,0,0,0,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0.096774194,0,0.032258065,0.129032258,0.483870968,0,0,0.258064516,0,0,0
19369,142515.8209,2352.61194,2410.447761,0.044776119,0.014925373,0.940298507,0,0.044776119,0.134328358,0,0,0.417910448,0.029850746,0.961722114,28.05970149,0.805970149,NA,13.94029851,67,67,2352.61194,0.104477612,0.242655957,0.26054255,0.279362095,0.282765792,0.255022952,0.25547703,0.251077403,0.269458363,0,0.044776119,0,0,0,0.940298507,0.014925373,0,0,0,0,0,0,0,0,0,0.985074627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029850746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0.119402985,0,0,0,0,0,0,0,0,0,0,0,0.044776119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089552239,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0.462686567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029850746,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0.014925373,0,0.014925373,0.029850746,0,0,0,0,0,0,0,0.044776119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074626866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253731343,0,0.014925373,0.014925373,0.417910448,0.089552239,0.074626866,0.104477612,0,0.029850746,0
19499,142144.8659,7680.487805,6037.804878,0.365853659,0.012195122,0.62195122,0,0.06097561,0,0,0.024390244,0.402439024,0.158536585,0.844716022,26.62195122,0.963414634,NA,10.62195122,82,82,7680.487805,-0.597560976,0.24221021,0.25855185,0.265704342,0.274163511,0.253590098,0.253322564,0.250132906,0.262657146,0,0,0,0,0.951219512,0.012195122,0.036585366,0,0,0,0,0,0,0,0,0,0,0,0.987804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012195122,0,0,0,0,0,0,0.036585366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012195122,0,0,0.317073171,0,0,0,0,0,0,0,0,0,0,0,0.048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146341463,0,0,0,0,0,0,0,0,0,0.073170732,0,0,0,0,0,0,0,0,0.195121951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012195122,0,0,0,0,0,0,0,0,0,0,0.085365854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0.012195122,0,0,0,0,0,0,0,0,0,0.06097561,0,0,0.06097561,0.207317073,0.426829268,0,0.243902439,0,0,1
19560,92247.32051,7632.371795,7416.346154,0.064102564,0,0.935897436,0.794871795,0.205128205,0.012820513,0.038461538,0,0.08974359,0.051282051,1.648453894,29.15384615,0.974358974,NA,9.717948718,78,78,7632.371795,1.833333333,0.242329076,0.259080454,0.269293824,0.276703101,0.253971854,0.253876326,0.250384461,0.264340744,0.320512821,0,0,0,0.012820513,0.615384615,0.051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0,0,0,0.051282051,0,0,0,0,0,0,0,0,0,0,0,0,0.012820513,0,0,0,0.628205128,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0.064102564,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0.012820513,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102564103,0,0,0,0,0.012820513,0,0,0,0.025641026,0,0.064102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0.076923077,0,0,0,0,0.038461538,0,0,0,0,0,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0.012820513,0.025641026,0,0.012820513,0,0,0.038461538,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0.166666667,0.038461538,0,0,0,0,0,0,0,0,0,0.217948718,0,0,0.230769231,0.217948718,0.051282051,0.076923077,0.192307692,0,0.012820513,1
19687,73035.96364,13741.81818,13655.45455,0.090909091,0.018181818,0.890909091,0.963636364,0.072727273,0,0,0,0.109090909,0.109090909,1.661811313,29.49090909,1,NA,7.090909091,55,55,13741.81818,1.4,0.243012554,0.26215172,0.290402367,0.287383106,0.256171234,0.257381692,0.251835292,0.276102459,0,0.018181818,0,0,0.018181818,0.018181818,0.945454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018181818,0.890909091,0,0,0,0,0,0,0,0,0,0,0,0.018181818,0,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109090909,0,0,0,0,0,0.036363636,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145454545,0,0,0,0,0,0,0,0,0,0.054545455,0,0,0,0,0,0,0,0,0.036363636,0,0,0,0.018181818,0.018181818,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.018181818,0,0,0,0,0,0,0.018181818,0.036363636,0.072727273,0,0,0,0,0.018181818,0,0.036363636,0,0,0,0.018181818,0,0,0,0,0.054545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018181818,0,0,0,0,0,0,0,0,0,0.036363636,0.018181818,0,0,0,0,0,0,0,0,0,0.054545455,0,0,0.181818182,0.109090909,0.127272727,0.036363636,0.472727273,0,0.018181818,1
19751,88846.8125,10790.625,8681.25,0.125,0.25,0.625,0.1875,0.1875,0,0,0,0.625,0.25,1.186497188,27.4375,1,NA,9.0625,16,16,10790.625,11.8125,0.244171496,0.267484274,0.322171705,0.322188567,0.259909026,0.265841246,0.254312501,0.317670072,0,0,0,0,0.6875,0.1875,0.125,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.0625,0.125,0,0.0625,0.0625,0.3125,0.0625,0.1875,0,0.125,1
19821,141960.6667,5025,4125,0,0,1,0,0.166666667,0,0.166666667,0,0,0,0.927053117,29,1,NA,12.33333333,6,6,5025,-10.16666667,0.24446866,0.26887709,0.328209181,0.334856024,0.260867891,0.269680784,0.254951149,0.350689643,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0.666666667,0,0,0.166666667,0,0,1
19872,92458.65,4436,3391.25,0.45,0.02,0.53,0.08,0.06,0.01,0,0.01,0.49,0.46,1.173894958,29.25,0.98,NA,10.53,100,100,4436,-2.23,0.241675314,0.256193297,0.250503947,0.252365535,0.251876203,0.250983408,0.249003713,0.255976305,0.15,0,0,0,0.28,0.46,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.19,0.14,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.04,0.01,0.34,0.03,0,0.2,0,0.19,1
19888,144730.0769,1376.923077,1505.769231,0,0,1,0,0,0.153846154,0,0.230769231,0.153846154,0,0.567011736,28.92307692,0.769230769,NA,14.30769231,13,13,1376.923077,15.76923077,0.244260645,0.267901021,0.324105642,0.325800752,0.260196683,0.266818022,0.254503947,0.324660242,0,0,0,0,0.615384615,0.384615385,0,0,0,0,0,0,0,0,0,0,0.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0.076923077,0.076923077,0.230769231,0.076923077,0,0.230769231,0,0.230769231,0
19925,139192.3333,2708.77193,2577.631579,0.245614035,0.157894737,0.596491228,0.035087719,0.070175439,0.035087719,0,0,0.877192982,0.105263158,0.173500389,23.49122807,0.912280702,NA,12.92982456,57,57,2708.77193,0.49122807,0.242953121,0.261882496,0.288573607,0.286360342,0.25597976,0.257050768,0.251708835,0.274900011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0.035087719,0,0,0,0.157894737,0.035087719,0,0,0,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192982456,0,0,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0,0.035087719,0,0,0,0.035087719,0,0,0,0,0.01754386,0,0.070175439,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0.01754386,0.01754386,0,0,0,0,0.01754386,0,0,0.01754386,0,0,0.01754386,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175439,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0.01754386,0.052631579,0.280701754,0.070175439,0.035087719,0.385964912,0,0.052631579,0
19933,129454.4899,8057.718121,8446.644295,0.10738255,0.026845638,0.865771812,0.154362416,0.255033557,0.080536913,0.006711409,0.046979866,0.362416107,0.073825503,0.728644933,28.89932886,0.88590604,NA,10.7852349,149,149,8057.71812,-0.503355705,0.240219208,0.249938562,0.2229254,0.215152547,0.247261807,0.2455193,0.245953022,0.242551525,0,0.006711409,0,0,0.704697987,0.268456376,0.020134228,0,0,0,0,0,0,0,0,0,0.275167785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020134228,0,0,0,0,0,0,0,0,0.013422819,0,0,0,0,0.691275168,0,0,0.040268456,0,0,0,0,0,0,0,0,0,0.006711409,0.006711409,0,0,0,0,0,0.080536913,0,0,0.006711409,0,0,0.073825503,0.013422819,0,0,0,0,0,0,0,0,0,0,0.033557047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127516779,0,0,0,0,0,0,0,0,0,0.020134228,0,0,0,0,0,0,0,0,0.067114094,0,0.006711409,0,0.013422819,0.026845638,0,0,0,0.006711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026845638,0.080536913,0,0,0,0,0,0.013422819,0,0.10738255,0,0,0.006711409,0,0,0,0,0,0.033557047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013422819,0.026845638,0,0,0,0,0,0,0.006711409,0,0.006711409,0.006711409,0,0,0,0,0,0,0,0,0,0,0,0,0.100671141,0,0,0,0,0,0,0,0,0,0.033557047,0.006711409,0,0,0,0,0,0,0,0,0,0.026845638,0,0,0.315436242,0.154362416,0.11409396,0.087248322,0.261744966,0.006711409,0.033557047,1
